,Beautiful,Confusing,Courageous,Fascinating,Funny,Informative,Ingenious,Inspiring,Jaw-dropping,Longwinded,OK,Obnoxious,Persuasive,Unconvincing,talk_id
2220,177.0,15.0,16.0,391.0,77.0,288.0,104.0,322.0,50.0,34.0,59.0,14.0,65.0,24.0,2221.0
2221,188.0,7.0,11.0,277.0,47.0,201.0,125.0,168.0,109.0,7.0,14.0,0.0,15.0,5.0,2222.0
2222,115.0,29.0,18.0,314.0,339.0,615.0,62.0,83.0,26.0,12.0,136.0,17.0,64.0,62.0,2223.0
2223,7.0,8.0,75.0,61.0,10.0,479.0,51.0,109.0,40.0,9.0,37.0,9.0,186.0,29.0,2224.0
2224,29.0,32.0,231.0,79.0,520.0,126.0,138.0,110.0,11.0,19.0,71.0,86.0,89.0,59.0,2225.0
2225,110.0,2.0,159.0,136.0,10.0,310.0,147.0,585.0,68.0,2.0,25.0,5.0,316.0,23.0,2226.0
2226,54.0,2.0,294.0,72.0,7.0,198.0,87.0,527.0,34.0,5.0,16.0,4.0,254.0,23.0,2227.0
2227,19.0,2.0,30.0,323.0,159.0,133.0,359.0,230.0,125.0,6.0,28.0,4.0,22.0,7.0,2228.0
2228,210.0,8.0,21.0,198.0,30.0,41.0,93.0,270.0,128.0,4.0,8.0,3.0,20.0,2.0,2229.0
2229,197.0,20.0,85.0,208.0,52.0,360.0,221.0,786.0,38.0,33.0,78.0,18.0,272.0,38.0,2230.0
2230,391.0,3.0,492.0,109.0,5.0,47.0,14.0,612.0,88.0,11.0,47.0,4.0,115.0,11.0,2231.0
2231,14.0,5.0,42.0,53.0,3.0,199.0,34.0,78.0,18.0,0.0,26.0,5.0,67.0,23.0,2232.0
2232,56.0,15.0,129.0,136.0,8.0,268.0,140.0,477.0,21.0,26.0,58.0,5.0,87.0,17.0,2233.0
2233,348.0,24.0,149.0,1228.0,1696.0,1274.0,330.0,825.0,78.0,35.0,214.0,17.0,309.0,32.0,2234.0
2234,48.0,3.0,14.0,209.0,54.0,415.0,138.0,305.0,25.0,6.0,49.0,4.0,210.0,7.0,2235.0
2235,101.0,4.0,84.0,83.0,2.0,67.0,61.0,199.0,23.0,2.0,10.0,1.0,13.0,2.0,2236.0
2236,135.0,13.0,11.0,341.0,11.0,250.0,160.0,149.0,136.0,6.0,5.0,3.0,21.0,3.0,2237.0
2237,650.0,28.0,239.0,709.0,39.0,1600.0,199.0,1669.0,57.0,34.0,302.0,15.0,1080.0,50.0,2238.0
2238,80.0,6.0,11.0,130.0,117.0,249.0,18.0,92.0,23.0,6.0,37.0,6.0,26.0,2.0,2239.0
2239,474.0,0.0,218.0,68.0,11.0,58.0,15.0,528.0,20.0,3.0,36.0,9.0,101.0,23.0,2240.0
2240,52.0,24.0,181.0,66.0,6.0,261.0,99.0,235.0,22.0,16.0,25.0,5.0,142.0,45.0,2241.0
2241,152.0,41.0,234.0,245.0,30.0,1283.0,72.0,1170.0,55.0,53.0,119.0,146.0,709.0,298.0,2242.0
2242,331.0,6.0,565.0,138.0,331.0,153.0,51.0,751.0,18.0,16.0,54.0,3.0,107.0,10.0,2243.0
2243,50.0,1.0,132.0,52.0,12.0,118.0,61.0,315.0,13.0,3.0,19.0,3.0,96.0,7.0,2244.0
2244,214.0,8.0,583.0,138.0,39.0,239.0,59.0,956.0,49.0,10.0,71.0,20.0,181.0,15.0,2245.0
2245,26.0,11.0,44.0,270.0,61.0,310.0,50.0,314.0,47.0,9.0,28.0,4.0,95.0,18.0,2246.0
2246,151.0,1.0,43.0,147.0,13.0,193.0,46.0,350.0,21.0,5.0,75.0,10.0,125.0,12.0,2247.0
2247,310.0,9.0,52.0,440.0,32.0,680.0,314.0,757.0,70.0,13.0,48.0,7.0,124.0,9.0,2248.0
2248,451.0,3.0,85.0,330.0,473.0,111.0,96.0,416.0,71.0,4.0,50.0,4.0,62.0,2.0,2249.0
2249,23.0,3.0,18.0,172.0,4.0,284.0,205.0,233.0,48.0,14.0,34.0,4.0,59.0,18.0,2250.0
2250,319.0,0.0,100.0,96.0,52.0,39.0,73.0,282.0,47.0,5.0,5.0,4.0,18.0,1.0,2251.0
2251,17.0,4.0,280.0,132.0,13.0,232.0,51.0,165.0,78.0,0.0,17.0,2.0,18.0,2.0,2252.0
2252,30.0,9.0,9.0,214.0,16.0,300.0,163.0,123.0,64.0,20.0,38.0,11.0,30.0,15.0,2253.0
2253,1057.0,12.0,80.0,1586.0,106.0,1480.0,173.0,869.0,301.0,30.0,81.0,12.0,342.0,18.0,2254.0
2254,43.0,3.0,38.0,122.0,16.0,699.0,60.0,198.0,29.0,9.0,141.0,3.0,183.0,25.0,2255.0
2255,36.0,6.0,23.0,156.0,16.0,393.0,143.0,281.0,23.0,19.0,56.0,4.0,167.0,12.0,2256.0
2256,36.0,7.0,88.0,138.0,178.0,345.0,202.0,267.0,20.0,7.0,30.0,6.0,190.0,8.0,2257.0
2257,45.0,3.0,95.0,27.0,3.0,132.0,5.0,178.0,27.0,4.0,12.0,4.0,61.0,3.0,2258.0
2258,54.0,5.0,17.0,297.0,211.0,446.0,41.0,137.0,40.0,10.0,40.0,10.0,50.0,3.0,2259.0
2259,109.0,1.0,220.0,153.0,7.0,248.0,64.0,612.0,38.0,7.0,27.0,2.0,230.0,11.0,2260.0
2260,56.0,4.0,17.0,342.0,19.0,383.0,39.0,123.0,123.0,7.0,31.0,9.0,74.0,3.0,2261.0
2261,35.0,10.0,22.0,228.0,16.0,140.0,75.0,179.0,28.0,10.0,39.0,3.0,13.0,24.0,2262.0
2262,206.0,13.0,140.0,62.0,5.0,64.0,37.0,272.0,25.0,28.0,39.0,36.0,92.0,24.0,2263.0
2263,129.0,3.0,61.0,68.0,10.0,34.0,4.0,194.0,15.0,2.0,14.0,3.0,21.0,1.0,2264.0
2264,18.0,24.0,52.0,142.0,13.0,532.0,74.0,283.0,34.0,26.0,81.0,17.0,158.0,105.0,2265.0
2265,102.0,7.0,189.0,96.0,6.0,362.0,25.0,356.0,27.0,11.0,27.0,2.0,209.0,9.0,2266.0
2266,17.0,4.0,58.0,18.0,3.0,113.0,1.0,50.0,30.0,3.0,38.0,1.0,55.0,7.0,2267.0
2267,44.0,28.0,56.0,737.0,15.0,1329.0,244.0,589.0,153.0,6.0,60.0,10.0,324.0,23.0,2268.0
2268,283.0,2.0,23.0,357.0,14.0,187.0,76.0,137.0,41.0,23.0,42.0,5.0,26.0,14.0,2269.0
2269,117.0,5.0,101.0,48.0,3.0,156.0,15.0,219.0,9.0,9.0,24.0,6.0,133.0,20.0,2270.0
2270,142.0,4.0,384.0,202.0,245.0,490.0,110.0,827.0,126.0,3.0,51.0,17.0,446.0,20.0,2271.0
2271,454.0,20.0,292.0,334.0,65.0,424.0,72.0,866.0,26.0,39.0,189.0,6.0,335.0,64.0,2272.0
2272,12.0,16.0,45.0,145.0,22.0,150.0,57.0,201.0,7.0,7.0,13.0,3.0,151.0,19.0,2273.0
2273,82.0,7.0,75.0,218.0,2210.0,79.0,566.0,369.0,67.0,12.0,57.0,5.0,56.0,14.0,2274.0
2274,99.0,2.0,196.0,425.0,87.0,1031.0,391.0,1442.0,143.0,14.0,34.0,40.0,740.0,16.0,2275.0
2275,276.0,17.0,175.0,69.0,8.0,141.0,44.0,438.0,10.0,25.0,55.0,21.0,145.0,52.0,2276.0
2276,20.0,24.0,23.0,122.0,18.0,353.0,54.0,72.0,29.0,247.0,72.0,238.0,99.0,244.0,2277.0
2277,166.0,3.0,43.0,160.0,1.0,142.0,208.0,235.0,52.0,2.0,28.0,3.0,14.0,4.0,2278.0
2278,160.0,60.0,49.0,249.0,16.0,668.0,95.0,170.0,44.0,33.0,89.0,11.0,154.0,43.0,2279.0
2279,619.0,16.0,619.0,483.0,443.0,923.0,127.0,2249.0,78.0,19.0,50.0,23.0,1000.0,18.0,2280.0
2280,20.0,13.0,150.0,146.0,14.0,488.0,32.0,175.0,43.0,7.0,29.0,16.0,306.0,101.0,2281.0
2281,392.0,1.0,133.0,256.0,6.0,173.0,135.0,714.0,86.0,5.0,18.0,5.0,100.0,3.0,2282.0
2282,309.0,4.0,44.0,313.0,14.0,557.0,42.0,578.0,32.0,6.0,50.0,4.0,140.0,36.0,2283.0
2283,12.0,4.0,27.0,17.0,7.0,87.0,20.0,174.0,1.0,15.0,50.0,6.0,106.0,47.0,2284.0
2284,29.0,4.0,224.0,67.0,13.0,438.0,35.0,236.0,16.0,9.0,92.0,12.0,247.0,36.0,2285.0
2285,207.0,0.0,213.0,90.0,7.0,97.0,12.0,462.0,49.0,6.0,24.0,1.0,103.0,6.0,2286.0
2286,41.0,3.0,9.0,111.0,15.0,170.0,70.0,117.0,31.0,7.0,28.0,2.0,26.0,9.0,2287.0
2287,15.0,5.0,117.0,24.0,7.0,177.0,9.0,110.0,7.0,5.0,33.0,4.0,97.0,17.0,2288.0
2288,96.0,2.0,278.0,52.0,7.0,357.0,19.0,407.0,22.0,12.0,38.0,7.0,211.0,10.0,2289.0
2289,430.0,14.0,32.0,191.0,82.0,313.0,26.0,258.0,29.0,18.0,44.0,13.0,21.0,5.0,2290.0
2290,57.0,1.0,21.0,336.0,24.0,410.0,282.0,221.0,179.0,2.0,39.0,7.0,39.0,6.0,2291.0
2291,47.0,10.0,146.0,523.0,109.0,813.0,114.0,202.0,209.0,16.0,58.0,10.0,516.0,64.0,2292.0
2292,86.0,10.0,22.0,208.0,79.0,297.0,51.0,92.0,27.0,18.0,124.0,4.0,77.0,31.0,2293.0
2293,37.0,10.0,17.0,156.0,12.0,426.0,38.0,65.0,20.0,6.0,58.0,4.0,91.0,7.0,2294.0
2294,44.0,11.0,144.0,14.0,0.0,114.0,8.0,141.0,7.0,17.0,26.0,41.0,64.0,46.0,2295.0
2295,24.0,4.0,24.0,111.0,7.0,251.0,73.0,110.0,33.0,5.0,17.0,0.0,35.0,4.0,2296.0
2296,718.0,7.0,1093.0,853.0,78.0,606.0,217.0,3442.0,355.0,10.0,34.0,1.0,674.0,23.0,2297.0
2297,47.0,20.0,10.0,26.0,374.0,24.0,78.0,51.0,14.0,3.0,32.0,12.0,16.0,19.0,2298.0
2298,369.0,24.0,46.0,255.0,138.0,514.0,65.0,583.0,35.0,18.0,148.0,11.0,377.0,38.0,2299.0
2299,168.0,1.0,356.0,38.0,2.0,100.0,16.0,289.0,31.0,7.0,12.0,1.0,95.0,7.0,2300.0
2300,418.0,13.0,95.0,281.0,11.0,182.0,59.0,652.0,30.0,18.0,53.0,6.0,112.0,27.0,2301.0
2301,152.0,1.0,60.0,112.0,6.0,174.0,43.0,184.0,24.0,2.0,7.0,1.0,46.0,5.0,2302.0
2302,104.0,5.0,62.0,144.0,24.0,312.0,51.0,667.0,18.0,14.0,50.0,12.0,231.0,15.0,2303.0
2303,296.0,12.0,130.0,117.0,35.0,57.0,60.0,229.0,14.0,5.0,26.0,13.0,62.0,23.0,2304.0
2304,31.0,8.0,24.0,221.0,39.0,339.0,92.0,182.0,18.0,9.0,29.0,1.0,167.0,10.0,2305.0
2305,13.0,9.0,13.0,107.0,2.0,189.0,129.0,84.0,24.0,9.0,50.0,4.0,35.0,3.0,2306.0
2306,51.0,6.0,96.0,157.0,30.0,396.0,49.0,173.0,49.0,29.0,43.0,7.0,239.0,24.0,2307.0
2307,139.0,9.0,431.0,140.0,9.0,269.0,11.0,254.0,35.0,21.0,22.0,5.0,78.0,21.0,2308.0
2308,11.0,5.0,25.0,32.0,10.0,152.0,10.0,59.0,7.0,6.0,31.0,5.0,27.0,11.0,2309.0
2309,108.0,2.0,42.0,444.0,61.0,364.0,271.0,447.0,72.0,11.0,60.0,18.0,124.0,35.0,2310.0
2310,6.0,12.0,24.0,67.0,41.0,142.0,17.0,60.0,10.0,13.0,55.0,34.0,106.0,47.0,2311.0
2311,535.0,8.0,295.0,117.0,4.0,22.0,23.0,454.0,33.0,9.0,43.0,5.0,37.0,19.0,2312.0
2312,78.0,1.0,13.0,336.0,102.0,432.0,107.0,91.0,48.0,22.0,125.0,4.0,92.0,4.0,2313.0
2313,161.0,1.0,3.0,43.0,6.0,4.0,11.0,32.0,49.0,1.0,16.0,1.0,5.0,3.0,2314.0
2314,349.0,147.0,441.0,119.0,165.0,109.0,47.0,522.0,51.0,118.0,40.0,688.0,114.0,1243.0,2315.0
2315,36.0,46.0,123.0,77.0,25.0,605.0,24.0,68.0,40.0,35.0,83.0,72.0,186.0,355.0,2316.0
2316,243.0,4.0,315.0,92.0,21.0,319.0,27.0,422.0,48.0,24.0,34.0,35.0,304.0,55.0,2317.0
2317,48.0,4.0,17.0,29.0,31.0,106.0,49.0,88.0,6.0,0.0,12.0,1.0,73.0,12.0,2318.0
2318,238.0,7.0,77.0,148.0,17.0,87.0,61.0,369.0,18.0,5.0,71.0,9.0,133.0,17.0,2319.0
2319,206.0,10.0,6.0,52.0,9.0,3.0,12.0,53.0,19.0,9.0,13.0,20.0,2.0,17.0,2320.0
2320,77.0,7.0,233.0,63.0,63.0,65.0,6.0,335.0,20.0,5.0,23.0,6.0,86.0,12.0,2321.0
2321,612.0,7.0,911.0,108.0,11.0,171.0,34.0,673.0,77.0,10.0,31.0,17.0,243.0,67.0,2322.0
2322,33.0,29.0,117.0,169.0,9.0,452.0,34.0,334.0,10.0,18.0,46.0,14.0,234.0,41.0,2323.0
2323,47.0,6.0,42.0,116.0,255.0,173.0,292.0,351.0,22.0,6.0,30.0,0.0,70.0,4.0,2324.0
2324,68.0,5.0,96.0,61.0,8.0,192.0,21.0,224.0,22.0,6.0,19.0,1.0,82.0,8.0,2325.0
2325,51.0,8.0,121.0,48.0,4.0,159.0,16.0,144.0,71.0,4.0,17.0,21.0,95.0,28.0,2326.0
2326,120.0,39.0,35.0,203.0,15.0,479.0,62.0,193.0,25.0,53.0,112.0,5.0,112.0,127.0,2327.0
2327,165.0,5.0,27.0,443.0,152.0,466.0,171.0,416.0,57.0,3.0,22.0,0.0,98.0,5.0,2328.0
2328,199.0,3.0,265.0,104.0,25.0,94.0,13.0,559.0,28.0,10.0,19.0,0.0,174.0,9.0,2329.0
2329,411.0,16.0,63.0,874.0,239.0,555.0,399.0,732.0,134.0,26.0,87.0,6.0,192.0,21.0,2330.0
2330,46.0,4.0,200.0,47.0,334.0,82.0,47.0,404.0,15.0,12.0,16.0,23.0,161.0,32.0,2331.0
2331,84.0,10.0,135.0,696.0,67.0,542.0,209.0,389.0,225.0,15.0,37.0,17.0,251.0,24.0,2332.0
2332,165.0,34.0,338.0,565.0,78.0,1456.0,175.0,1668.0,60.0,56.0,150.0,22.0,790.0,50.0,2333.0
2333,19.0,12.0,33.0,48.0,10.0,231.0,18.0,87.0,11.0,14.0,12.0,15.0,152.0,44.0,2334.0
2334,42.0,15.0,77.0,26.0,12.0,91.0,7.0,148.0,11.0,12.0,13.0,80.0,54.0,93.0,2335.0
2335,64.0,20.0,17.0,278.0,4.0,437.0,125.0,181.0,51.0,21.0,41.0,6.0,73.0,16.0,2336.0
2336,28.0,2.0,14.0,26.0,8.0,76.0,38.0,151.0,6.0,19.0,29.0,8.0,39.0,9.0,2337.0
2337,174.0,2.0,134.0,116.0,340.0,35.0,75.0,486.0,14.0,16.0,31.0,6.0,101.0,18.0,2338.0
2338,447.0,4.0,248.0,77.0,90.0,65.0,14.0,357.0,28.0,8.0,23.0,11.0,27.0,35.0,2339.0
2339,27.0,13.0,18.0,54.0,8.0,186.0,28.0,65.0,17.0,21.0,63.0,4.0,100.0,29.0,2340.0
2340,280.0,7.0,1417.0,727.0,1856.0,786.0,430.0,3085.0,133.0,1.0,71.0,11.0,767.0,7.0,2341.0
2341,715.0,4.0,519.0,137.0,70.0,53.0,24.0,877.0,43.0,12.0,24.0,5.0,149.0,8.0,2342.0
2342,62.0,1.0,49.0,28.0,5.0,137.0,10.0,90.0,3.0,8.0,35.0,3.0,43.0,15.0,2343.0
2343,21.0,5.0,49.0,80.0,9.0,163.0,22.0,105.0,7.0,5.0,23.0,0.0,75.0,8.0,2344.0
2344,27.0,10.0,19.0,223.0,23.0,329.0,102.0,281.0,64.0,21.0,33.0,2.0,126.0,17.0,2345.0
2345,22.0,9.0,68.0,241.0,26.0,395.0,123.0,155.0,68.0,12.0,39.0,9.0,124.0,17.0,2346.0
2346,157.0,8.0,149.0,49.0,16.0,143.0,24.0,256.0,16.0,14.0,42.0,21.0,50.0,32.0,2347.0
2347,355.0,14.0,367.0,664.0,377.0,1851.0,305.0,2906.0,133.0,34.0,210.0,25.0,1361.0,70.0,2348.0
2348,23.0,34.0,27.0,142.0,22.0,468.0,89.0,234.0,22.0,13.0,75.0,6.0,247.0,40.0,2349.0
2349,230.0,25.0,309.0,54.0,16.0,25.0,19.0,391.0,119.0,7.0,27.0,32.0,67.0,27.0,2350.0
2350,54.0,7.0,12.0,239.0,21.0,447.0,26.0,77.0,68.0,19.0,52.0,7.0,49.0,10.0,2351.0
2351,325.0,20.0,296.0,126.0,14.0,107.0,45.0,674.0,33.0,18.0,35.0,37.0,270.0,82.0,2352.0
2352,53.0,4.0,32.0,291.0,43.0,305.0,64.0,301.0,54.0,15.0,60.0,5.0,71.0,9.0,2353.0
2353,288.0,19.0,309.0,612.0,661.0,1399.0,296.0,1666.0,52.0,29.0,93.0,17.0,698.0,23.0,2354.0
2354,14.0,3.0,50.0,29.0,4.0,119.0,9.0,148.0,22.0,8.0,13.0,8.0,125.0,27.0,2355.0
2355,95.0,2.0,30.0,64.0,6.0,442.0,45.0,256.0,37.0,5.0,29.0,1.0,193.0,7.0,2356.0
2356,169.0,22.0,269.0,92.0,80.0,369.0,28.0,277.0,22.0,32.0,79.0,49.0,146.0,128.0,2357.0
2357,446.0,14.0,62.0,177.0,123.0,215.0,75.0,364.0,21.0,31.0,97.0,7.0,174.0,35.0,2358.0
2358,17.0,18.0,20.0,146.0,17.0,272.0,85.0,59.0,32.0,21.0,61.0,4.0,31.0,19.0,2359.0
2359,40.0,4.0,31.0,213.0,57.0,266.0,177.0,348.0,27.0,9.0,18.0,4.0,30.0,0.0,2360.0
2360,118.0,3.0,20.0,187.0,21.0,187.0,43.0,254.0,38.0,10.0,17.0,0.0,70.0,1.0,2361.0
2361,180.0,9.0,123.0,126.0,141.0,192.0,64.0,494.0,25.0,7.0,60.0,7.0,201.0,19.0,2362.0
2362,266.0,10.0,1027.0,126.0,11.0,727.0,21.0,897.0,154.0,3.0,12.0,8.0,131.0,5.0,2363.0
2363,236.0,53.0,756.0,123.0,47.0,332.0,49.0,594.0,124.0,27.0,34.0,202.0,235.0,126.0,2364.0
2364,48.0,14.0,7.0,94.0,17.0,133.0,49.0,49.0,16.0,18.0,43.0,7.0,30.0,10.0,2365.0
2365,106.0,6.0,70.0,102.0,50.0,427.0,72.0,419.0,8.0,15.0,79.0,11.0,414.0,83.0,2366.0
2366,4.0,11.0,71.0,132.0,15.0,292.0,24.0,42.0,40.0,21.0,29.0,3.0,65.0,33.0,2367.0
2367,158.0,8.0,33.0,205.0,25.0,162.0,204.0,340.0,30.0,9.0,35.0,9.0,89.0,22.0,2368.0
2368,8.0,9.0,47.0,84.0,7.0,391.0,36.0,70.0,21.0,9.0,31.0,2.0,117.0,8.0,2369.0
2369,142.0,11.0,669.0,97.0,5.0,319.0,24.0,593.0,56.0,2.0,12.0,2.0,260.0,10.0,2370.0
2370,36.0,3.0,68.0,70.0,11.0,172.0,98.0,229.0,14.0,1.0,27.0,5.0,35.0,6.0,2371.0
2371,24.0,3.0,24.0,127.0,19.0,134.0,64.0,183.0,17.0,9.0,22.0,1.0,50.0,2.0,2372.0
2372,35.0,9.0,15.0,163.0,114.0,341.0,87.0,108.0,21.0,5.0,33.0,3.0,97.0,5.0,2373.0
2373,164.0,5.0,300.0,470.0,27.0,1252.0,247.0,1910.0,79.0,16.0,68.0,3.0,916.0,26.0,2374.0
2374,289.0,10.0,1145.0,112.0,14.0,370.0,6.0,415.0,78.0,10.0,35.0,14.0,131.0,25.0,2375.0
2375,31.0,5.0,9.0,308.0,271.0,312.0,62.0,95.0,23.0,6.0,32.0,10.0,11.0,9.0,2376.0
2376,82.0,2.0,30.0,529.0,30.0,420.0,241.0,456.0,184.0,12.0,23.0,5.0,87.0,37.0,2377.0
2377,227.0,36.0,1053.0,143.0,16.0,203.0,25.0,635.0,248.0,17.0,36.0,58.0,101.0,96.0,2378.0
2378,76.0,1.0,41.0,121.0,4.0,184.0,72.0,128.0,41.0,5.0,15.0,2.0,29.0,5.0,2379.0
2379,24.0,4.0,1.0,107.0,67.0,280.0,84.0,121.0,4.0,11.0,31.0,0.0,136.0,0.0,2380.0
2380,70.0,1.0,96.0,38.0,7.0,203.0,15.0,160.0,15.0,9.0,23.0,0.0,86.0,14.0,2381.0
2381,25.0,5.0,18.0,20.0,3.0,112.0,9.0,54.0,6.0,20.0,15.0,22.0,37.0,22.0,2382.0
2382,383.0,3.0,18.0,233.0,35.0,3.0,53.0,111.0,266.0,3.0,31.0,1.0,1.0,4.0,2383.0
2383,29.0,17.0,75.0,18.0,58.0,250.0,31.0,112.0,12.0,7.0,52.0,8.0,132.0,40.0,2384.0
2384,20.0,5.0,185.0,45.0,3.0,430.0,33.0,292.0,8.0,14.0,43.0,6.0,225.0,22.0,2385.0
2385,31.0,6.0,102.0,40.0,4.0,219.0,6.0,133.0,44.0,2.0,18.0,6.0,101.0,13.0,2386.0
2386,48.0,12.0,65.0,136.0,62.0,219.0,47.0,251.0,12.0,12.0,22.0,10.0,89.0,99.0,2387.0
2387,65.0,12.0,87.0,380.0,24.0,583.0,120.0,333.0,76.0,23.0,30.0,19.0,214.0,29.0,2388.0
2388,38.0,13.0,118.0,64.0,4.0,169.0,28.0,147.0,16.0,15.0,12.0,35.0,94.0,44.0,2389.0
2389,53.0,5.0,13.0,267.0,19.0,290.0,234.0,182.0,29.0,11.0,17.0,5.0,27.0,23.0,2390.0
2390,47.0,3.0,71.0,52.0,9.0,147.0,33.0,278.0,16.0,0.0,36.0,0.0,92.0,1.0,2391.0
2391,15.0,9.0,85.0,34.0,30.0,176.0,22.0,86.0,27.0,29.0,46.0,57.0,121.0,79.0,2392.0
2392,36.0,10.0,14.0,80.0,70.0,68.0,58.0,48.0,6.0,3.0,7.0,2.0,6.0,12.0,2393.0
2393,42.0,1.0,40.0,136.0,21.0,213.0,288.0,476.0,38.0,3.0,8.0,8.0,166.0,3.0,2394.0
2394,117.0,4.0,8.0,219.0,195.0,172.0,71.0,255.0,11.0,3.0,43.0,4.0,45.0,22.0,2395.0
2395,283.0,0.0,133.0,58.0,7.0,67.0,16.0,293.0,35.0,0.0,10.0,0.0,52.0,0.0,2396.0
2396,143.0,3.0,13.0,21.0,12.0,1.0,2.0,35.0,25.0,0.0,19.0,3.0,2.0,0.0,2397.0
2397,35.0,12.0,58.0,164.0,293.0,205.0,45.0,110.0,17.0,23.0,45.0,24.0,113.0,62.0,2398.0
2398,449.0,10.0,1188.0,172.0,12.0,482.0,24.0,1182.0,54.0,13.0,30.0,13.0,639.0,29.0,2399.0
2399,116.0,3.0,396.0,180.0,173.0,201.0,32.0,711.0,27.0,2.0,24.0,7.0,255.0,7.0,2400.0
2400,67.0,8.0,86.0,54.0,56.0,68.0,17.0,259.0,14.0,5.0,44.0,10.0,114.0,12.0,2401.0
2401,16.0,0.0,55.0,64.0,4.0,198.0,34.0,90.0,27.0,13.0,33.0,23.0,81.0,22.0,2402.0
2402,225.0,11.0,36.0,183.0,89.0,136.0,116.0,232.0,23.0,2.0,33.0,6.0,42.0,12.0,2403.0
2403,102.0,2.0,87.0,109.0,16.0,191.0,58.0,107.0,14.0,4.0,17.0,8.0,124.0,4.0,2404.0
2404,47.0,6.0,5.0,164.0,23.0,212.0,8.0,39.0,14.0,4.0,41.0,3.0,50.0,13.0,2405.0
2405,229.0,7.0,332.0,232.0,27.0,588.0,24.0,389.0,48.0,5.0,17.0,26.0,208.0,28.0,2406.0
2406,9.0,12.0,49.0,23.0,5.0,100.0,39.0,52.0,2.0,6.0,16.0,5.0,103.0,23.0,2407.0
2407,80.0,1.0,1.0,19.0,5.0,3.0,7.0,17.0,13.0,4.0,6.0,1.0,4.0,0.0,2408.0
2408,83.0,52.0,32.0,108.0,261.0,114.0,56.0,98.0,24.0,81.0,113.0,17.0,11.0,44.0,2409.0
2409,22.0,1.0,10.0,119.0,10.0,123.0,83.0,64.0,33.0,7.0,19.0,1.0,28.0,2.0,2410.0
2410,322.0,0.0,385.0,69.0,191.0,96.0,15.0,708.0,20.0,1.0,33.0,1.0,102.0,0.0,2411.0
2411,11.0,4.0,24.0,25.0,3.0,113.0,7.0,75.0,3.0,7.0,24.0,6.0,54.0,2.0,2412.0
2412,9.0,2.0,62.0,54.0,10.0,121.0,49.0,382.0,15.0,12.0,17.0,10.0,146.0,28.0,2413.0
2413,21.0,22.0,36.0,79.0,76.0,453.0,55.0,63.0,17.0,25.0,57.0,19.0,162.0,41.0,2414.0
2414,32.0,1.0,89.0,110.0,48.0,134.0,186.0,308.0,30.0,10.0,15.0,1.0,40.0,2.0,2415.0
2415,72.0,6.0,59.0,89.0,29.0,286.0,11.0,166.0,21.0,7.0,51.0,9.0,127.0,7.0,2416.0
2416,26.0,5.0,178.0,18.0,1.0,134.0,6.0,152.0,7.0,1.0,23.0,9.0,70.0,12.0,2417.0
2417,13.0,6.0,13.0,252.0,15.0,349.0,77.0,131.0,71.0,8.0,10.0,6.0,75.0,15.0,2418.0
2418,16.0,1.0,1.0,13.0,1.0,1.0,6.0,3.0,3.0,8.0,14.0,0.0,1.0,8.0,2419.0
2419,241.0,0.0,178.0,46.0,6.0,30.0,10.0,115.0,29.0,1.0,24.0,0.0,12.0,2.0,2420.0
2420,59.0,2.0,234.0,76.0,19.0,259.0,30.0,614.0,12.0,5.0,37.0,4.0,305.0,14.0,2421.0
2421,7.0,4.0,19.0,17.0,1.0,45.0,2.0,23.0,2.0,4.0,17.0,12.0,17.0,10.0,2422.0
2422,80.0,46.0,32.0,183.0,8.0,214.0,81.0,104.0,43.0,21.0,47.0,12.0,16.0,23.0,2423.0
2423,7.0,3.0,68.0,15.0,4.0,183.0,4.0,77.0,19.0,7.0,14.0,1.0,99.0,4.0,2424.0
2424,32.0,2.0,71.0,43.0,12.0,175.0,8.0,151.0,30.0,7.0,44.0,14.0,87.0,23.0,2425.0
2425,85.0,8.0,9.0,79.0,19.0,111.0,79.0,101.0,10.0,4.0,43.0,3.0,44.0,7.0,2426.0
2426,28.0,10.0,42.0,90.0,73.0,236.0,48.0,412.0,14.0,25.0,73.0,1.0,182.0,37.0,2427.0
2427,12.0,6.0,68.0,23.0,10.0,143.0,12.0,107.0,5.0,6.0,7.0,7.0,122.0,35.0,2428.0
2428,9.0,7.0,6.0,13.0,228.0,158.0,57.0,11.0,9.0,4.0,20.0,12.0,9.0,9.0,2429.0
2429,56.0,3.0,54.0,42.0,3.0,126.0,43.0,152.0,7.0,3.0,4.0,1.0,64.0,0.0,2430.0
2430,263.0,13.0,234.0,131.0,185.0,162.0,36.0,551.0,27.0,9.0,8.0,18.0,202.0,18.0,2431.0
2431,344.0,15.0,11.0,113.0,5.0,33.0,63.0,161.0,33.0,17.0,37.0,6.0,7.0,13.0,2432.0
2432,115.0,4.0,4.0,208.0,9.0,201.0,29.0,97.0,102.0,13.0,11.0,3.0,7.0,3.0,2433.0
2433,209.0,5.0,181.0,59.0,7.0,18.0,26.0,202.0,25.0,2.0,14.0,8.0,16.0,3.0,2434.0
2434,28.0,1.0,83.0,66.0,6.0,274.0,20.0,95.0,15.0,10.0,18.0,4.0,133.0,10.0,2435.0
2435,75.0,3.0,333.0,171.0,193.0,320.0,86.0,867.0,68.0,4.0,36.0,5.0,288.0,12.0,2436.0
